expired_instrument_key,expiry,option_type,strike,timestamp,session,minute_of_day,days_to_expiry,premium_band,open,high,low,close,volume,open_interest,entry_price_next_open,prior_5m_return_pct,prior_10m_range_pct,prior_5m_volume_ratio,transition_compression_to_lift,transition_put_call_selloff_or_lift,transition_volume_participation,session_id,expiry_id,previous_return,previous_close,previous_volume_ratio,previous_open_interest,return_acceleration,volume_acceleration,oi_change_ratio,bar_acceptance,positive_return,positive_acceleration,volume_participating,positive_weight,weighted_strike_numerator,surface_count,breadth_positive,breadth_acceleration,breadth_volume,surface_median_return,surface_median_acceleration,surface_return_dispersion,breadth_delta,acceleration_breadth_delta,directional_mass_shift,compression_transition_breadth,put_call_transition_breadth,participation_transition_breadth,mirror_return,mirror_acceleration,mirror_volume_ratio,option_asymmetry,mechanism,premium_distance,score,forward_mfe_points,forward_mae_points,forward_close_change_points,forward_expansion_pct,label_horizon_minutes,is_expansion_event,move_cluster_id,gross_return_pct,net_return_pct,stress_return_pct,fold_id,partition
NSE_FO|44471|14-08-2025,2025-08-14,PE,24450.0,2025-08-11 04:49:00+00:00,2025-08-11,619,3,3,116.7,119.85,115.8,119.2,275850,3189750,119.2,-4.257028112449801,20.93120805369128,0.8914202617547261,False,False,False,2025-08-11,2025-08-14,-9.485094850948506,116.9,1.2753271934076587,3189750.0,5.228066738498706,-0.38390693165293255,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.4,-4.257028112449801,4.722055754169164,0.31038561138362636,0.0,0.19999999,,0.0,0.0,0.0,3.9099022524436755,-7.422545733390763,1.1545947277654596,-8.166930364893476,broad_negative_positive_acceleration,0.7999999999999972,15.615259944256477,7.700000000000003,7.799999999999997,-6.8500000000000085,6.459731543624163,5,False,,-5.74664429530202,-5.84664429530202,-6.74664429530202,fold_3,research_oof
NSE_FO|44496|14-08-2025,2025-08-14,CE,24650.0,2025-08-12 04:46:00+00:00,2025-08-12,616,2,3,119.45,122.55,117.25,117.25,1374900,4912800,117.2,-5.823293172690757,23.71002132196163,1.6313236929922135,False,False,True,2025-08-12,2025-08-14,-7.7249903437620615,119.45,1.5717908787541712,4912800.0,1.9016971710713042,0.05953281423804224,0.0,False,0.0,1.0,1.0,0.0,0.0,5,0.0,1.0,1.0,-4.780262143407866,1.5085770313373548,0.7903080394282528,0.0,0.0,,0.0,0.0,0.4,7.042253521126751,0.34647477294627027,0.9792622324159022,-12.865546693817508,broad_negative_positive_acceleration,2.799999999999997,13.43585838278646,0.3999999999999915,13.100000000000009,-8.75,0.34129692832763775,5,False,,-7.465870307167235,-7.565870307167235,-8.465870307167236,fold_3,research_oof
NSE_FO|44496|14-08-2025,2025-08-14,CE,24650.0,2025-08-12 05:40:00+00:00,2025-08-12,670,2,2,54.2,57.3,53.3,56.3,468675,7278000,56.3,-5.77405857740586,35.079928952042614,0.9880622974148154,False,False,False,2025-08-12,2025-08-14,-10.199004975124382,54.15,1.1965253426840932,7278000.0,4.4249463977185215,-0.20846304526927772,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.6,-5.683947532792,3.062176844693953,0.5591411079297092,0.0,0.0,,0.0,0.0,0.6,7.879656160458448,-0.21893538883732777,1.0852052672347017,-13.65371473786431,broad_negative_positive_acceleration,63.7,17.437903611536445,2.75,1.8999999999999986,0.5,4.8845470692717585,5,False,,0.8880994671403198,0.7880994671403199,-0.11190053285968016,fold_3,research_oof
NSE_FO|44496|14-08-2025,2025-08-14,CE,24650.0,2025-08-13 05:04:00+00:00,2025-08-13,634,1,2,55.45,55.85,52.4,54.6,886125,11766825,54.35,-4.294478527607359,20.329670329670318,0.9947798265555274,False,False,False,2025-08-13,2025-08-14,-6.801007556675054,55.5,0.4990796134376438,11766825.0,2.5065290290676945,0.49570021311788365,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.0,-3.5304501323918824,1.5230830581862804,0.5848077316948942,0.0,1.0,,0.0,0.0,0.0,3.9291643608190485,0.04621557072337357,0.8494925213675214,-8.223642888426408,broad_negative_positive_acceleration,65.65,11.342270338608884,1.8500000000000014,4.050000000000004,-3.75,3.4038638454461845,5,False,,-6.899724011039559,-6.999724011039558,-7.899724011039559,fold_3,research_oof
NSE_FO|44496|14-08-2025,2025-08-14,CE,24650.0,2025-08-13 06:14:00+00:00,2025-08-13,704,1,1,41.25,42.65,41.0,41.9,539025,12686400,41.8,-4.555808656036442,26.25298329355609,0.9776901101890899,False,False,False,2025-08-13,2025-08-14,-10.423452768729636,41.25,2.226635831859611,12686400.0,5.867644112693194,-1.248945721670521,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.6,-3.848181338956236,4.336872041826679,0.7435844353537872,0.0,1.0,,0.0,0.0,0.0,4.410256410256408,-4.874695564129937,1.2234513274336283,-8.966065066292849,broad_negative_positive_acceleration,78.2,16.074409174878497,2.950000000000003,1.1999999999999957,0.5500000000000043,7.057416267942592,5,False,,1.3157894736842208,1.2157894736842207,0.31578947368422083,fold_3,research_oof
NSE_FO|44496|14-08-2025,2025-08-14,CE,24650.0,2025-08-14 04:36:00+00:00,2025-08-14,606,0,1,36.6,39.0,35.85,36.4,3560700,22774875,36.4,-4.8366013071895475,49.58791208791208,0.8434105222017925,False,False,False,2025-08-14,2025-08-14,-6.13810741687979,36.7,0.9149293880295898,22078950.0,1.3015061096902425,-0.07151886582779732,0.0315198412968008,False,0.0,1.0,0.0,0.0,0.0,5,0.0,0.2,0.4,-5.802047781569963,-1.3737324963785547,0.578563634551626,0.0,-0.8,,0.0,0.0,0.0,17.01127819548871,9.624914559125063,0.9743108377838917,-21.847879502678257,broad_negative_positive_acceleration,83.6,12.518970209510885,4.800000000000004,1.0,2.3000000000000043,13.186813186813199,5,False,,6.318681318681331,6.218681318681331,5.318681318681331,fold_3,research_oof
NSE_FO|47248|21-08-2025,2025-08-21,CE,25050.0,2025-08-18 04:26:00+00:00,2025-08-18,596,3,3,122.95,125.6,122.2,124.7,470175,3029925,124.8,-5.422828972317017,14.795509222133122,0.7785643318430203,False,False,False,2025-08-18,2025-08-21,-8.614927590048282,123.05,0.6687712782420303,3029925.0,3.192098617731265,0.10979305360099001,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.0,-4.760638297872333,2.781867093694368,0.5874067380658204,0.0,1.0,,0.0,0.0,0.0,4.134929270946697,-2.9213000565064373,0.8981612446958982,-9.557758243263713,broad_negative_positive_acceleration,4.799999999999997,14.434585007069396,3.200000000000003,2.799999999999997,1.0,2.5641025641025665,5,False,,0.8012820512820514,0.7012820512820515,-0.19871794871794857,fold_3,research_oof
NSE_FO|47248|21-08-2025,2025-08-21,CE,25050.0,2025-08-18 04:57:00+00:00,2025-08-18,627,3,3,107.35,108.9,105.25,106.35,332850,3944775,106.2,-4.618834080717493,15.702867889045608,1.03197302639228,False,False,False,2025-08-18,2025-08-21,-6.923409779316314,107.55,0.834868724090281,3900975.0,2.3045756985988213,0.19710430230199893,0.011227962240209178,False,0.0,1.0,1.0,0.0,0.0,5,0.0,1.0,1.0,-3.6708473539308617,2.1994985396872613,0.7260250425779743,0.0,0.0,,0.0,0.0,0.0,1.8266356692128838,-1.6427520858891542,1.3006843455945252,-6.445469749930377,broad_negative_positive_acceleration,13.799999999999997,11.484513347088162,6.8999999999999915,1.6000000000000085,2.299999999999997,6.49717514124293,5,False,,2.1657250470809766,2.0657250470809765,1.1657250470809766,fold_3,research_oof
NSE_FO|47217|21-08-2025,2025-08-21,PE,24900.0,2025-08-19 08:57:00+00:00,2025-08-19,867,2,1,41.2,43.35,40.15,42.35,1134975,14338350,42.4,-7.633587786259543,25.50177095631642,1.4428183248319588,False,False,False,2025-08-19,2025-08-21,-12.539851222104136,41.15,1.2035086046622492,14338350.0,4.906263435844593,0.23930972016970964,0.0,False,0.0,1.0,1.0,0.0,0.0,8,0.0,0.625,1.0,-6.423057074727446,4.729282462354261,0.8314566374715073,0.0,0.5,,0.0,0.0,0.75,7.086614173228356,-5.741138953032233,1.9565879664889565,-14.720201959487898,broad_negative_positive_acceleration,77.6,20.24745179473824,0.6000000000000014,1.8999999999999986,0.10000000000000142,1.4150943396226447,5,False,,0.23584905660377695,0.13584905660377694,-0.764150943396223,fold_3,research_oof
NSE_FO|47231|21-08-2025,2025-08-21,CE,25000.0,2025-08-20 04:23:00+00:00,2025-08-20,593,1,2,53.25,55.0,52.1,54.55,1963800,20118900,54.5,-5.948275862068975,28.41429880843263,0.670001663233582,False,False,False,2025-08-20,2025-08-21,-7.692307692307699,53.4,0.9495272578395875,20118900.0,1.7440318302387237,-0.27952559460600546,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.0,-5.762304921968786,1.2422402225114038,0.783549477849948,0.0,1.0,,0.0,0.0,0.0,4.230533415082771,-1.8023733490854177,0.929958231973195,-10.178809277151746,broad_negative_positive_acceleration,65.5,14.128125886543627,2.049999999999997,9.649999999999999,1.3999999999999986,3.7614678899082516,5,False,,2.5688073394495388,2.4688073394495387,1.5688073394495388,fold_3,research_oof
NSE_FO|47248|21-08-2025,2025-08-21,CE,25050.0,2025-08-20 06:12:00+00:00,2025-08-20,702,1,2,52.95,54.35,52.4,54.2,641550,10918050,54.05,-4.3248014121800455,15.867158671586717,0.6680985667981412,False,False,False,2025-08-20,2025-08-21,-9.005145797598624,53.05,0.9406802827351896,10918050.0,4.680344385418579,-0.2725817159370484,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.0,-3.286590709903592,3.3228513501822428,0.7791100169604975,0.0,1.0,,0.0,0.0,0.0,3.185509056839475,-2.4581180833000316,1.0902162522625511,-7.510310469019521,broad_negative_positive_acceleration,65.95,13.610402315271699,4.400000000000006,0.19999999999999574,2.8500000000000014,8.140610545790945,5,False,,5.2728954671600405,5.172895467160041,4.2728954671600405,fold_3,research_oof
NSE_FO|71990|28-08-2025,2025-08-28,CE,25150.0,2025-08-22 04:20:00+00:00,2025-08-22,590,6,2,53.15,54.0,52.3,52.9,183150,4782675,52.8,-5.6199821587867955,10.586011342155013,0.66,False,False,False,2025-08-22,2025-08-28,-6.929824561403519,53.05,0.78125,4836150.0,1.3098424026167237,-0.12124999999999997,-0.011057349337799696,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.0,-5.326086956521747,1.1445012787723696,0.3833237091351917,0.0,1.0,,0.0,0.0,0.0,3.984248320593009,-1.2403379678230797,1.1123882503192848,-9.604230479379805,broad_negative_positive_acceleration,67.2,12.90844583810196,3.0500000000000043,4.049999999999997,-3.6999999999999957,5.776515151515159,5,False,,-7.00757575757575,-7.107575757575749,-8.00757575757575,fold_3,research_oof
NSE_FO|71988|28-08-2025,2025-08-28,CE,25100.0,2025-08-22 04:49:00+00:00,2025-08-22,619,6,2,57.85,58.15,55.4,57.7,826725,12609750,57.45,-10.75019334880124,23.05025996533796,1.6633469141391277,False,False,True,2025-08-22,2025-08-28,-14.708056171470806,57.7,1.7288729589804859,12609750.0,3.9578628226695667,-0.06552604484135816,0.0,False,0.0,1.0,1.0,0.0,0.0,5,0.0,1.0,1.0,-10.596026490066224,3.585064811099114,0.35844391795227126,0.0,1.0,,0.0,0.0,0.2,9.331218609569136,-3.6742458713051818,1.7699488105992172,-20.081411958370374,broad_negative_positive_acceleration,62.55,26.80093311418494,1.1499999999999986,3.9000000000000057,-2.200000000000003,2.0017406440382914,5,False,,-3.829416884247176,-3.929416884247176,-4.829416884247176,fold_3,research_oof
NSE_FO|48938|02-09-2025,2025-09-02,PE,24650.0,2025-08-28 04:26:00+00:00,2025-08-28,596,5,3,132.3,136.0,130.1,133.1,70575,847950,132.55,-7.247386759581886,19.19609316303531,1.2970365265334252,False,False,False,2025-08-28,2025-09-02,-10.115803814713908,131.95,0.9396914446002805,847950.0,2.8684170551320225,0.3573450819331446,0.0,False,0.0,1.0,1.0,0.0,0.0,5,0.0,1.0,0.4,-6.650602409638562,2.8321342341060873,0.8430710130122233,0.0,0.0,,0.0,0.0,0.0,4.112864658058335,-3.2835850460836813,1.4946564885496183,-11.360251417640221,broad_negative_positive_acceleration,12.550000000000011,17.80983113752803,6.849999999999994,4.550000000000011,-1.8000000000000114,5.16786118445869,5,False,,-1.357978121463607,-1.4579781214636072,-2.3579781214636073,fold_3,research_oof
NSE_FO|48935|02-09-2025,2025-09-02,CE,24600.0,2025-08-28 04:52:00+00:00,2025-08-28,622,5,3,119.45,122.1,117.05,121.4,125025,2228325,121.3,-6.543494996150889,14.41515650741351,1.0467817896389324,False,False,False,2025-08-28,2025-09-02,-8.000000000000007,119.6,1.0126751167444963,2228325.0,1.4565050038491183,0.03410667289443614,0.0,False,0.0,1.0,1.0,0.0,0.0,5,0.0,1.0,0.6,-6.738868832731637,1.201704750358445,0.08940457710770913,0.0,0.39999998,,0.0,0.0,0.2,7.103321033210319,-4.7705194120587056,1.0185625892432175,-13.646816029361208,broad_negative_positive_acceleration,1.2999999999999972,15.711256672781174,7.8999999999999915,1.7999999999999972,7.1000000000000085,6.512778235779053,5,False,,5.853256389117897,5.753256389117897,4.853256389117897,fold_3,research_oof
NSE_FO|48939|02-09-2025,2025-09-02,CE,24700.0,2025-08-29 04:17:00+00:00,2025-08-29,587,4,1,36.95,39.5,36.35,39.25,636300,11400900,39.35,-8.187134502923977,29.68152866242038,0.6568342817326676,False,False,False,2025-08-29,2025-09-02,-17.90878754171302,36.9,0.654124569349282,11400900.0,9.721653038789045,0.0027097123833855763,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.2,-7.86516853932584,9.469758482634015,0.49041354114538843,0.0,1.0,,0.0,0.0,0.0,5.428796223446097,-8.956416741997254,0.9945491356486529,-13.615930726370074,broad_negative_positive_acceleration,80.65,28.370749750277017,0.14999999999999858,3.8999999999999986,-2.200000000000003,0.3811944091486622,5,False,,-5.590851334180439,-5.690851334180438,-6.590851334180439,fold_3,research_oof
NSE_FO|48936|02-09-2025,2025-09-02,PE,24600.0,2025-08-29 05:14:00+00:00,2025-08-29,644,4,3,102.35,103.6,100.6,102.4,414300,5819325,102.5,-4.209541627689428,17.08984375,0.8512212034825487,False,False,False,2025-08-29,2025-09-02,-6.395614435815444,102.45,1.1244317744048078,5819325.0,2.186072808126016,-0.2732105709222591,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.2,-3.390838786436634,1.9814239872859907,0.5919713354063805,0.0,0.0,,0.0,0.0,0.0,4.121863799283165,-2.5936429162235486,0.9128921864665114,-8.331405426972594,broad_negative_positive_acceleration,17.5,10.651249422189977,8.0,1.0999999999999943,4.200000000000003,7.804878048780488,5,False,,4.097560975609759,3.9975609756097588,3.097560975609759,fold_3,research_oof
NSE_FO|48935|02-09-2025,2025-09-02,CE,24600.0,2025-09-01 05:22:00+00:00,2025-09-01,652,1,1,41.8,42.5,40.7,42.05,1149975,24693825,41.95,-4.971751412429382,19.738406658739592,0.9609852401993043,False,False,False,2025-09-01,2025-09-02,-6.888888888888889,41.9,1.431830494191296,24693825.0,1.9171374764595077,-0.47084525399199173,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.0,-4.971751412429382,2.4133443747781813,0.44385695193766456,0.0,1.0,,0.0,0.0,0.0,3.750794659885548,-2.690324403224409,0.7641696393182719,-8.72254607231493,broad_negative_positive_acceleration,78.05,12.864766957906985,2.1999999999999957,4.75,2.049999999999997,5.244338498212147,5,False,,4.88676996424314,4.78676996424314,3.8867699642431397,fold_3,research_oof
NSE_FO|48935|02-09-2025,2025-09-02,CE,24600.0,2025-09-01 06:16:00+00:00,2025-09-01,706,1,1,38.85,39.45,38.0,38.7,920700,25122000,38.7,-5.1470588235293935,11.369509043927644,0.9954186093654976,False,False,False,2025-09-01,2025-09-02,-7.499999999999996,38.85,1.5144647609236845,25122000.0,2.352941176470602,-0.5190461515581869,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,0.8,0.6,-4.946996466431108,2.247357137576712,0.0968443357990905,0.0,0.8,,0.0,0.0,0.0,6.572164948453629,-0.8328153923065296,2.1400466336345088,-11.719223771983023,broad_negative_positive_acceleration,81.3,13.51182271370952,0.0,3.700000000000003,-2.8500000000000014,0.0,5,False,,-7.364341085271321,-7.464341085271321,-8.36434108527132,fold_3,research_oof
NSE_FO|48944|02-09-2025,2025-09-02,PE,24750.0,2025-09-02 04:28:00+00:00,2025-09-02,598,0,1,46.15,48.5,45.4,46.7,2952750,8338200,46.7,-9.496124031007746,50.96359743040685,2.2160929892206807,False,False,True,2025-09-02,2025-09-02,-13.844714686623028,46.05,3.3393225240747006,8338200.0,4.348590655615283,-1.12322953485402,0.0,False,0.0,1.0,1.0,0.0,0.0,5,0.0,0.8,1.0,-8.127208480565374,4.348590655615283,0.8727580624777459,0.0,0.6,,0.0,0.0,0.4,13.863216266173751,-4.457394420849159,1.6019187883606083,-23.359340297181497,broad_negative_positive_acceleration,73.3,23.378729205482664,0.8999999999999986,8.850000000000001,-7.5,1.9271948608137013,5,False,,-16.059957173447536,-16.159957173447538,-17.059957173447536,fold_3,research_oof
NSE_FO|41907|09-12-2025,2025-12-09,CE,26100.0,2025-12-04 05:40:00+00:00,2025-12-04,670,5,3,113.05,116.0,111.15,115.65,774075,9720300,115.8,-5.39877300613496,10.765239948119316,1.681903365110405,False,False,True,2025-12-04,2025-12-09,-6.724422442244227,113.05,1.5704302433274395,9720300.0,1.3256494361092663,0.11147312178296542,0.0,False,0.0,1.0,1.0,0.0,0.0,5,0.0,1.0,1.0,-4.3596730245231585,1.0580147692204838,0.7403525543533584,0.0,1.0,,0.0,0.0,1.0,4.827586206896561,-0.530426457497013,2.141145139813582,-10.226359213031522,broad_negative_positive_acceleration,4.200000000000003,11.925422386621417,0.20000000000000284,6.200000000000003,-3.950000000000003,0.1727115716753047,5,False,,-3.411053540587222,-3.511053540587222,-4.411053540587222,fold_3,research_oof
NSE_FO|41907|09-12-2025,2025-12-09,CE,26100.0,2025-12-04 06:14:00+00:00,2025-12-04,704,5,2,86.05,88.5,86.0,87.4,429975,11361750,87.35,-4.999999999999993,25.400457665903893,0.7827689787001638,False,False,False,2025-12-04,2025-12-09,-9.305993690851732,86.25,1.2863441234481958,11361750.0,4.305993690851739,-0.503575144748032,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.8,-4.199930579659849,3.883599228356317,0.5435160126274895,0.0,0.0,,0.0,0.0,0.0,4.813664596273282,-3.1291471590881192,0.9537549090326201,-9.813664596273274,broad_negative_positive_acceleration,32.650000000000006,14.849637397479679,3.0,6.299999999999997,1.6500000000000057,3.434459072696051,5,False,,1.8889524899828345,1.7889524899828344,0.8889524899828345,fold_3,research_oof
NSE_FO|41905|09-12-2025,2025-12-09,CE,26050.0,2025-12-05 04:26:00+00:00,2025-12-05,596,4,3,107.75,109.0,105.55,107.25,1226625,10096500,107.2,-4.4117647058823595,14.685314685314685,1.2664550100665943,False,False,False,2025-12-05,2025-12-09,-7.247627264883527,107.5,0.6975375561406226,10096500.0,2.8358625590011677,0.5689174539259717,0.0,False,0.0,1.0,1.0,0.0,0.0,5,0.0,1.0,0.8,-4.4117647058823595,1.9417321032558226,0.5064060023067078,0.0,1.0,,0.0,0.0,0.0,5.979498861047827,-1.1675427323909693,2.1056157472500208,-10.391263566930187,broad_negative_positive_acceleration,12.799999999999997,13.027749878672024,0.7999999999999972,14.0,-5.3500000000000085,0.7462686567164152,5,False,,-4.990671641791053,-5.090671641791053,-5.990671641791053,fold_3,research_oof
NSE_FO|41907|09-12-2025,2025-12-09,CE,26100.0,2025-12-05 05:04:00+00:00,2025-12-05,634,4,2,81.9,82.8,77.0,77.9,1777200,17575350,77.7,-3.4696406443618266,70.41078305519896,0.6297856506890274,False,False,False,2025-12-05,2025-12-09,-12.8259712613092,81.9,0.9917210402519567,17575350.0,9.356330616947373,-0.36193538956292937,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.0,-3.1872509960159445,7.746252840301182,0.36233390620048284,0.0,0.0,,0.0,0.0,0.0,3.184079601990053,-13.150815011593075,0.7503555881212016,-6.653720246351879,broad_negative_positive_acceleration,42.3,18.783675733400212,13.349999999999994,0.10000000000000853,6.5,17.181467181467173,5,False,,8.365508365508365,8.265508365508365,7.365508365508365,fold_3,research_oof
NSE_FO|57003|23-12-2025,2025-12-23,CE,25950.0,2025-12-18 08:38:00+00:00,2025-12-18,848,5,2,55.85,58.25,55.75,57.0,241800,5943750,57.3,-3.4716342082980467,22.807017543859637,1.290890890890891,False,False,False,2025-12-18,2025-12-23,-5.822784810126591,55.8,2.5425425425425425,5943750.0,2.3511506018285444,-1.2516516516516516,0.0,False,0.0,1.0,1.0,0.0,0.0,6,0.0,0.8333333,0.8333333,-3.1857588656852673,2.14334226684238,0.7037696748471546,0.0,0.3333333,,0.0,0.0,0.0,3.4219269102990113,-1.3240623945138141,1.7015394282123784,-6.893561118597058,broad_negative_positive_acceleration,62.7,10.122655141708663,0.9000000000000057,6.0,-2.8499999999999943,1.5706806282722612,5,False,,-4.973821989528786,-5.073821989528786,-5.973821989528786,fold_3,research_oof
NSE_FO|65640|30-12-2025,2025-12-30,CE,26250.0,2025-12-24 05:19:00+00:00,2025-12-24,649,6,2,83.2,86.95,83.2,86.35,621300,6431025,86.1,-5.161998901702369,13.202084539664149,1.7746358183376179,False,False,True,2025-12-24,2025-12-30,-10.860215053763433,82.9,3.6034715960324615,6457200.0,5.698216152061064,-1.8288357776948436,-0.004053614569782568,True,0.0,1.0,1.0,0.0,0.0,5,0.0,1.0,1.0,-4.344963791968393,4.253348991938166,0.6791423317268755,0.0,1.0,,0.0,0.0,1.0,4.500775995861339,-5.905985757968546,1.9373921616958343,-9.662774897563708,broad_negative_positive_acceleration,33.900000000000006,17.247078576747572,0.6500000000000057,4.3999999999999915,-3.3499999999999943,0.754936120789786,5,False,,-3.8908246225319334,-3.9908246225319335,-4.890824622531934,fold_4,research_oof
NSE_FO|65635|30-12-2025,2025-12-30,CE,26200.0,2025-12-24 08:06:00+00:00,2025-12-24,816,6,2,80.95,82.15,80.09,81.65,580800,18408900,81.95,-3.714622641509424,18.064911206368645,0.9882593159775396,False,False,False,2025-12-24,2025-12-30,-7.639680729760546,81.0,0.9839805203127002,18408900.0,3.9250580882511215,0.004278795664839352,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.4,-3.754266211604096,2.837096364606495,0.37916924061778906,0.0,0.0,,0.0,0.0,0.0,5.7222222222222285,-4.323439878234403,1.0111596811519672,-9.436844863731652,broad_negative_positive_acceleration,38.05,12.997920461607453,0.5,2.3599999999999994,-2.1099999999999994,0.6101281269066503,5,False,,-2.5747406955460637,-2.6747406955460638,-3.5747406955460637,fold_4,research_oof
NSE_FO|65635|30-12-2025,2025-12-30,CE,26200.0,2025-12-26 04:15:00+00:00,2025-12-26,585,4,1,32.25,33.15,31.95,33.15,1014225,22003650,33.2,-4.024319629415174,18.85369532428356,0.6555493613205032,False,False,False,2025-12-26,2025-12-30,-8.732394366197182,32.4,1.0205251900059165,22003650.0,4.708074736782008,-0.36497582868541323,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.2,-4.024319629415174,4.465112932096815,0.3798439119951657,0.0,0.0,,0.0,0.0,0.0,2.4565381708238743,-2.0610728552098223,0.5493222248779321,-6.480857800239049,broad_negative_positive_acceleration,86.8,14.39977546486651,0.8999999999999986,1.0500000000000043,-0.10000000000000142,2.7108433734939714,5,False,,-0.3012048192771127,-0.4012048192771127,-1.3012048192771126,fold_4,research_oof
NSE_FO|65629|30-12-2025,2025-12-30,CE,26150.0,2025-12-26 05:40:00+00:00,2025-12-26,670,4,1,42.45,43.3,42.15,43.1,787275,16828200,43.1,-8.297872340425528,20.997679814385158,1.4742977528089887,False,False,False,2025-12-26,2025-12-30,-13.948717948717949,41.95,2.021079941624777,16410000.0,5.650845608292421,-0.5467821888157884,0.025484460694698355,True,0.0,1.0,1.0,0.0,0.0,5,0.0,1.0,1.0,-7.82234957020056,5.132021045580748,0.4121194671347561,0.0,1.0,,0.0,0.0,0.8,8.72933884297522,-3.836659045092361,2.3487376605224077,-17.02721118340075,broad_negative_positive_acceleration,76.9,23.66811532247366,0.04999999999999716,3.3100000000000023,-2.450000000000003,0.1160092807424528,5,False,,-5.684454756380517,-5.784454756380517,-6.684454756380517,fold_4,research_oof
NSE_FO|65621|30-12-2025,2025-12-30,CE,26050.0,2025-12-29 04:33:00+00:00,2025-12-29,603,1,1,47.1,47.8,46.25,46.25,1321800,15609600,46.1,-7.499999999999996,53.51351351351351,0.7484128500753764,False,False,False,2025-12-29,2025-12-30,-16.266666666666662,47.1,0.9798500966091258,15609600.0,8.766666666666666,-0.23143724653374942,0.0,False,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.0,-7.499999999999996,8.766666666666666,0.6889060315487069,0.0,0.0,,0.0,0.0,0.0,4.907407407407405,-12.9080750952437,0.9810223969909386,-12.407407407407401,broad_negative_positive_acceleration,73.9,26.210471965476298,1.25,2.25,0.29999999999999716,2.711496746203905,5,False,,0.6507592190889309,0.5507592190889309,-0.34924078091106914,fold_4,research_oof
NSE_FO|46180|13-01-2026,2026-01-13,PE,26050.0,2026-01-07 07:28:00+00:00,2026-01-07,778,6,2,64.45,66.09,64.45,65.2,370760,4647955,65.05,-5.438723712835392,11.196319018404914,0.8204833141542003,False,False,False,2026-01-07,2026-01-13,-7.173601147776187,64.7,1.001150747986191,4647955.0,1.7348774349407954,-0.1806674338319907,0.0,False,0.0,1.0,0.0,0.0,0.0,7,0.0,0.85714287,0.0,-4.545454545454552,1.2790522899739027,0.790307944238643,0.0,0.85714287,,0.0,0.0,0.14285714285714285,3.227870600782068,-0.7678482718543878,0.7688843398157625,-8.666594313617459,broad_negative_positive_acceleration,54.95,12.261372805278924,0.4000000000000057,6.0,-5.699999999999996,0.6149116064565806,5,False,,-8.762490392006143,-8.862490392006142,-9.762490392006143,fold_4,research_oof
NSE_FO|47615|20-01-2026,2026-01-20,CE,25750.0,2026-01-14 04:19:00+00:00,2026-01-14,589,6,3,114.1,116.3,113.4,114.2,486330,5168475,114.15,-5.11009555463231,29.807355516637468,0.6200638130360917,False,False,False,2026-01-14,2026-01-20,-11.176935229067919,112.45,0.8070277213773671,5080985.0,6.066839674435609,-0.1869639083412754,0.017219102201640038,True,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.2,-4.9113233287858,5.434619121909323,0.5612165045736502,0.0,0.0,,0.0,0.0,0.0,5.2763295099061525,-7.298872250915545,0.6268333838099771,-10.386425064538463,broad_negative_positive_acceleration,5.849999999999994,17.92259638329322,29.5,0.30000000000001137,29.5,25.843188786684184,5,True,NSE_FO|47615|20-01-2026:3894,25.843188786684184,25.743188786684183,24.843188786684184,fold_4,research_oof
NSE_FO|47615|20-01-2026,2026-01-20,CE,25750.0,2026-01-14 04:39:00+00:00,2026-01-14,609,6,3,119.15,124.35,119.15,123.3,400140,5411185,122.55,-5.263157894736848,17.072181670721815,0.6451477677635716,False,False,False,2026-01-14,2026-01-20,-8.120649651972167,118.8,1.1547893523370363,5411185.0,2.8574917572353193,-0.5096415845734646,0.0,True,0.0,1.0,0.0,0.0,0.0,5,0.0,1.0,0.0,-4.019230769230764,2.732775834214552,0.6006781741085049,0.0,1.0,,0.0,0.0,0.0,4.923076923076919,-2.964032153963503,0.997608320818733,-10.186234817813766,broad_negative_positive_acceleration,2.549999999999997,12.950199604252003,0.0,7.0,-5.849999999999994,0.0,5,False,,-4.773561811505504,-4.873561811505503,-5.773561811505504,fold_4,research_oof
